distance_km,weight_tons,carrier_name_DB Schenker,carrier_name_DHL,carrier_name_DPD,carrier_name_Kuehne+Nagel,carrier_name_Maersk,truck_type_Box,truck_type_Fridge,truck_type_Tautliner,priority_level_Express,priority_level_Standard
0.6118686110765218,0.6220440360271491,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.4833952933080644,0.11364231125102799,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.4274576508425714,-1.702078134377976,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.9168195183256844,-0.5835943398705093,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1.2455740773726205,-0.8595838476061181,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.3520349346908777,1.6824247762744875,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.14705503443109177,-1.5277689715975915,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.25280012311792727,-1.2227279367319188,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-1.4985582493446543,0.927085070892822,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-1.4191646260045965,-0.9903157196914063,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.17736896334275024,-0.9031611383012141,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.7450405878262865,0.3024772375964445,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.5245416169832189,-0.6998004483907657,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.4693281867726307,-0.38023364996006087,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.5949144636923587,-1.1065218282116627,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.3152311554503389,-0.6126458670005736,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.3628673294543736,1.2611776328885589,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.4898971267984662,-0.3657078863950289,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.46174248694259407,-0.5690685763054774,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-1.6515714143273115,-0.10424414222445248,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
-0.03338501861449444,-0.45286246778522105,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0521423405077521,-1.4696659173374635,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.32497614433616173,0.9561365980228859,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.5902158047110515,-0.002563797269228113,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.663119577722229,1.4500125592339748,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.13983743230926832,1.7550535940996477,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.0665859883748823,-1.4260886266423674,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.13550687103617423,0.5784667453320529,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.4754619225548193,0.9997138887179821,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.4058048444771012,0.27342571046638053,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.9063467776469185,1.406435268538879,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.852936521945425,0.33152876472650844,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.5155123967288175,-1.4260886266423674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.2499046386457147,0.491312163941861,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.14705503443109177,0.3605802918565727,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.7075006131693211,-0.9176869018662462,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.32460804662794857,-1.3534598088172072,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.0940128764378114,-0.2204502507447086,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.10556103983272892,-0.03161532439929233,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.2704820222950335,0.5348894546369573,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.34951599155036145,-0.7143262119557977,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1.6035671426150635,0.4767864003768288,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.20226846464168,0.33152876472650844,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.36791365935888926,0.898033543762758,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.06369894752615292,1.3192806871486866,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.5025291565330186,0.8254047259375978,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.449478554916255,-0.8886353747361821,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.4971147289202897,1.4209610321039108,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.723019683752603,-0.07519261509438827,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.09508829915396294,1.4790640863640392,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.323892277996527,0.18627112907618815,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.1131382960392822,1.522641377059135,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.643626060412545,0.8399304895026296,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.2928505972919254,-0.5400170491754134,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.6732242206927819,0.6220440360271491,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.215260148460962,-0.6852746848257337,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.5346462599537716,0.4186833461167008,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0564729017808463,0.6365697995921813,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-1.2878042673874097,1.2466518693235265,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.9871839214113411,-1.5132432080325595,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.3624992317461604,1.1740230514983663,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.23222273946860844,-1.5132432080325595,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.3884910430082081,-0.08971837865942026,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.7186891224795089,-1.2227279367319188,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.5765083522603476,-0.39475941352509314,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1.5357216826699231,-1.0919960646466305,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.6703371798440525,-0.17687296004961264,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-1.5158804944370305,0.4332091096817328,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.55015688691357,0.8835077801977258,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.7403419288449792,0.6365697995921813,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.29140707686756073,-0.9322126654312782,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.2470175977969853,0.4767864003768288,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.7244632041769676,1.6678990127094553,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.3895664657243596,0.8544562530676618,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.3671978907274676,0.2879514740314125,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.9254806408718727,-1.4115628630773351,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.5317592191050422,-0.42381094065515706,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.8615976444916131,0.7091986174173415,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-1.5765083522603476,-0.42381094065515706,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5368055490095579,-0.8014807933459899,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.7677688169079083,-0.45286246778522105,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.4693197431491474,1.6097959584493273,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.020025237086999076,1.2030745786284303,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.7508146695237452,0.041013493425867825,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1.5949060200688754,0.9997138887179821,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.40581328810058437,-1.2663052274270148,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.2643398428893615,0.07006502055593204,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.5505249846217832,1.2611776328885589,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.042046141160682574,0.6656213267222453,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.9067148753551316,1.0432911794130784,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.6118686110765218,-0.5545428127404454,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0218284115960936,0.9125593073277897,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.3289386079010426,-1.1791506460368228,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.6945173729735222,1.086868470108174,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.9092338184956479,-1.6439750801178479,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-1.21707176659354,0.2007968926412204,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.039159100311953195,0.22984841977128434,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1.5256170396993702,1.6388474855793913,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.2878042673874097,-0.3076048321349007,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.8244342111663443,-1.1791506460368228,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.7869026801328624,-1.2372537002969508,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.1618583363829518,0.3896318189866366,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.4458637622745825,-0.7433777390858618,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.4040016699680065,-0.7288519755208297,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.7201326429038736,0.18627112907618815,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.671412602560204,-1.2663052274270148,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1.7031700518962272,0.9997138887179821,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.7432289696937086,0.011961966295803867,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-1.0424057952454124,-1.5132432080325595,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.169067494881292,-1.0484187739515345,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.3650266185101599,-0.7579035026508938,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0636905039026696,0.18627112907618815,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.38234886360253617,-1.6585008436828796,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.7334924244313689,0.7963531988075334,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.6385797305080292,1.3338064507137188,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.7363794652800982,-1.2663052274270148,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.4595831978868077,-0.5254912856103812,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.2517162567782925,-1.1210475917766947,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.3455450843619974,1.3773837414088146,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1.2397999956751617,0.3024772375964445,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.3758590132736557,-1.251779463861983,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.5064916200978995,-0.39475941352509314,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.4740184021304545,0.7673016716774694,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.397511819639126,-1.0193672468214703,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.6382200764232994,1.3773837414088146,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.6392954991394509,-1.1355733553417267,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.04493318200941195,1.5662186677542311,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.3859636562442086,0.7237243809823732,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.4660730482156882,0.31700300116147645,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
